"LibraryName", "LibraryPath", "LibraryPathGeneric", "ExecutableName", "ExecutablePath", "ExecutablePathGeneric", "Type"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","settingsynchost.exe","C:\Windows\System32\settingsynchost.exe","%SYSTEM32%\settingsynchost.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","slui.exe","C:\Windows\System32\slui.exe","%SYSTEM32%\slui.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","synchost.exe","C:\Windows\System32\synchost.exe","%SYSTEM32%\synchost.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","systemsettingsadminflows.exe","C:\Windows\System32\systemsettingsadminflows.exe","%SYSTEM32%\systemsettingsadminflows.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","wfs.exe","C:\Windows\System32\wfs.exe","%SYSTEM32%\wfs.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","wkspbroker.exe","C:\Windows\System32\wkspbroker.exe","%SYSTEM32%\wkspbroker.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","workfolders.exe","C:\Windows\System32\workfolders.exe","%SYSTEM32%\workfolders.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","wpnpinst.exe","C:\Windows\System32\wpnpinst.exe","%SYSTEM32%\wpnpinst.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","write.exe","C:\Windows\System32\write.exe","%SYSTEM32%\write.exe","Sideloading"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","certreq.exe","C:\Windows\System32\certreq.exe","%SYSTEM32%\certreq.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","cleanmgr.exe","C:\Windows\System32\cleanmgr.exe","%SYSTEM32%\cleanmgr.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","control.exe","C:\Windows\System32\control.exe","%SYSTEM32%\control.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","ddodiag.exe","C:\Windows\System32\ddodiag.exe","%SYSTEM32%\ddodiag.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","dfrgui.exe","C:\Windows\System32\dfrgui.exe","%SYSTEM32%\dfrgui.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","explorer.exe","C:\Windows\System32\explorer.exe","%SYSTEM32%\explorer.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","fxscover.exe","C:\Windows\System32\fxscover.exe","%SYSTEM32%\fxscover.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","licensingdiag.exe","C:\Windows\System32\licensingdiag.exe","%SYSTEM32%\licensingdiag.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","msdt.exe","C:\Windows\System32\msdt.exe","%SYSTEM32%\msdt.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","notepad.exe","C:\Windows\System32\notepad.exe","%SYSTEM32%\notepad.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","powershell.exe","C:\Windows\System32\powershell.exe","%SYSTEM32%\powershell.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","presentationsettings.exe","C:\Windows\System32\presentationsettings.exe","%SYSTEM32%\presentationsettings.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","tabcal.exe","C:\Windows\System32\tabcal.exe","%SYSTEM32%\tabcal.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","verifier.exe","C:\Windows\System32\verifier.exe","%SYSTEM32%\verifier.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","%PROGRAMFILES%\Google\Chrome\Application\chrome.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","msedge.exe","C:\Program Files\Microsoft\Edge\Application\msedge.exe","%PROGRAMFILES%\Microsoft\Edge\Application\msedge.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","firefox.exe","C:\Program Files\Mozilla Firefox\firefox.exe","%PROGRAMFILES%\Mozilla Firefox\firefox.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","zoom.exe","C:\Users\<User>\AppData\Roaming\Zoom\bin\zoom.exe","%APPDATA%\Zoom\bin\zoom.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","msteams.exe","C:\Program Files\WindowsApps\MicrosoftTeams%VERSION%\msteams.exe","%PROGRAMFILES%\WindowsApps\MicrosoftTeams%VERSION%\msteams.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","excel.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\excel.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\excel.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","graph.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\graph.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\graph.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","msoev.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\msoev.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msoev.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","msotd.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\msotd.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msotd.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","onenote.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\onenote.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\onenote.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","outlook.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\outlook.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\outlook.exe","Environment Variable"
"propsys.dll","C:\Windows\System32\propsys.dll","%SYSTEM32%\propsys.dll","powerpnt.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\powerpnt.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\powerpnt.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","bootim.exe","C:\Windows\System32\bootim.exe","%SYSTEM32%\bootim.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","calc.exe","C:\Windows\System32\calc.exe","%SYSTEM32%\calc.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","colorcpl.exe","C:\Windows\System32\colorcpl.exe","%SYSTEM32%\colorcpl.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","compmgmtlauncher.exe","C:\Windows\System32\compmgmtlauncher.exe","%SYSTEM32%\compmgmtlauncher.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","computerdefaults.exe","C:\Windows\System32\computerdefaults.exe","%SYSTEM32%\computerdefaults.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","customshellhost.exe","C:\Windows\System32\customshellhost.exe","%SYSTEM32%\customshellhost.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","dpiscaling.exe","C:\Windows\System32\dpiscaling.exe","%SYSTEM32%\dpiscaling.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","dsregcmd.exe","C:\Windows\System32\dsregcmd.exe","%SYSTEM32%\dsregcmd.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","dxpserver.exe","C:\Windows\System32\dxpserver.exe","%SYSTEM32%\dxpserver.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","fodhelper.exe","C:\Windows\System32\fodhelper.exe","%SYSTEM32%\fodhelper.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","fondue.exe","C:\Windows\System32\fondue.exe","%SYSTEM32%\fondue.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","fxssvc.exe","C:\Windows\System32\fxssvc.exe","%SYSTEM32%\fxssvc.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","fxsunatd.exe","C:\Windows\System32\fxsunatd.exe","%SYSTEM32%\fxsunatd.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","mobsync.exe","C:\Windows\System32\mobsync.exe","%SYSTEM32%\mobsync.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","mspaint.exe","C:\Windows\System32\mspaint.exe","%SYSTEM32%\mspaint.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","netplwiz.exe","C:\Windows\System32\netplwiz.exe","%SYSTEM32%\netplwiz.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","optionalfeatures.exe","C:\Windows\System32\optionalfeatures.exe","%SYSTEM32%\optionalfeatures.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","pinenrollmentbroker.exe","C:\Windows\System32\pinenrollmentbroker.exe","%SYSTEM32%\pinenrollmentbroker.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","printbrmui.exe","C:\Windows\System32\printbrmui.exe","%SYSTEM32%\printbrmui.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","printui.exe","C:\Windows\System32\printui.exe","%SYSTEM32%\printui.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","proximityuxhost.exe","C:\Windows\System32\proximityuxhost.exe","%SYSTEM32%\proximityuxhost.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","quickassist.exe","C:\Windows\System32\quickassist.exe","%SYSTEM32%\quickassist.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","rdpclip.exe","C:\Windows\System32\rdpclip.exe","%SYSTEM32%\rdpclip.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","resmon.exe","C:\Windows\System32\resmon.exe","%SYSTEM32%\resmon.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","sdclt.exe","C:\Windows\System32\sdclt.exe","%SYSTEM32%\sdclt.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","settingsynchost.exe","C:\Windows\System32\settingsynchost.exe","%SYSTEM32%\settingsynchost.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","slui.exe","C:\Windows\System32\slui.exe","%SYSTEM32%\slui.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","synchost.exe","C:\Windows\System32\synchost.exe","%SYSTEM32%\synchost.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","systemsettingsadminflows.exe","C:\Windows\System32\systemsettingsadminflows.exe","%SYSTEM32%\systemsettingsadminflows.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","wfs.exe","C:\Windows\System32\wfs.exe","%SYSTEM32%\wfs.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","wkspbroker.exe","C:\Windows\System32\wkspbroker.exe","%SYSTEM32%\wkspbroker.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","workfolders.exe","C:\Windows\System32\workfolders.exe","%SYSTEM32%\workfolders.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","wpnpinst.exe","C:\Windows\System32\wpnpinst.exe","%SYSTEM32%\wpnpinst.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","write.exe","C:\Windows\System32\write.exe","%SYSTEM32%\write.exe","Sideloading"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","certreq.exe","C:\Windows\System32\certreq.exe","%SYSTEM32%\certreq.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","cleanmgr.exe","C:\Windows\System32\cleanmgr.exe","%SYSTEM32%\cleanmgr.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","control.exe","C:\Windows\System32\control.exe","%SYSTEM32%\control.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","ddodiag.exe","C:\Windows\System32\ddodiag.exe","%SYSTEM32%\ddodiag.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","dfrgui.exe","C:\Windows\System32\dfrgui.exe","%SYSTEM32%\dfrgui.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","explorer.exe","C:\Windows\System32\explorer.exe","%SYSTEM32%\explorer.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","fxscover.exe","C:\Windows\System32\fxscover.exe","%SYSTEM32%\fxscover.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","licensingdiag.exe","C:\Windows\System32\licensingdiag.exe","%SYSTEM32%\licensingdiag.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","msdt.exe","C:\Windows\System32\msdt.exe","%SYSTEM32%\msdt.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","notepad.exe","C:\Windows\System32\notepad.exe","%SYSTEM32%\notepad.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","powershell.exe","C:\Windows\System32\powershell.exe","%SYSTEM32%\powershell.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","presentationsettings.exe","C:\Windows\System32\presentationsettings.exe","%SYSTEM32%\presentationsettings.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","tabcal.exe","C:\Windows\System32\tabcal.exe","%SYSTEM32%\tabcal.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","verifier.exe","C:\Windows\System32\verifier.exe","%SYSTEM32%\verifier.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","%PROGRAMFILES%\Google\Chrome\Application\chrome.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","msedge.exe","C:\Program Files\Microsoft\Edge\Application\msedge.exe","%PROGRAMFILES%\Microsoft\Edge\Application\msedge.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","firefox.exe","C:\Program Files\Mozilla Firefox\firefox.exe","%PROGRAMFILES%\Mozilla Firefox\firefox.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","zoom.exe","C:\Users\<User>\AppData\Roaming\Zoom\bin\zoom.exe","%APPDATA%\Zoom\bin\zoom.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","msteams.exe","C:\Program Files\WindowsApps\MicrosoftTeams%VERSION%\msteams.exe","%PROGRAMFILES%\WindowsApps\MicrosoftTeams%VERSION%\msteams.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","excel.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\excel.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\excel.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","graph.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\graph.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\graph.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","msoev.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\msoev.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msoev.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","msotd.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\msotd.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\msotd.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","onenote.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\onenote.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\onenote.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","outlook.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\outlook.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\outlook.exe","Environment Variable"
"propsys.dll","C:\Windows\SysWOW64\propsys.dll","%SYSWOW64%\propsys.dll","powerpnt.exe","C:\Program Files\Microsoft Office\root\Office%VERSION%\powerpnt.exe","%PROGRAMFILES%\Microsoft Office\root\Office%VERSION%\powerpnt.exe","Environment Variable"
"dot3api.dll","C:\Windows\System32\dot3api.dll","%SYSTEM32%\dot3api.dll","netsh.exe","C:\Windows\System32\netsh.exe","%SYSTEM32%\netsh.exe","Sideloading"
"dot3api.dll","C:\Windows\SysWOW64\dot3api.dll","%SYSWOW64%\dot3api.dll","netsh.exe","C:\Windows\System32\netsh.exe","%SYSTEM32%\netsh.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","bootim.exe","C:\Windows\System32\bootim.exe","%SYSTEM32%\bootim.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","deploymentcsphelper.exe","C:\Windows\System32\deploymentcsphelper.exe","%SYSTEM32%\deploymentcsphelper.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","directxdatabaseupdater.exe","C:\Windows\System32\directxdatabaseupdater.exe","%SYSTEM32%\directxdatabaseupdater.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","hvsievaluator.exe","C:\Windows\System32\hvsievaluator.exe","%SYSTEM32%\hvsievaluator.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","resetengine.exe","C:\Windows\System32\resetengine.exe","%SYSTEM32%\resetengine.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","systemreset.exe","C:\Windows\System32\systemreset.exe","%SYSTEM32%\systemreset.exe","Sideloading"
"dismapi.dll","C:\Windows\System32\dismapi.dll","%SYSTEM32%\dismapi.dll","systemsettingsadminflows.exe","C:\Windows\System32\systemsettingsadminflows.exe","%SYSTEM32%\systemsettingsadminflows.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","bootim.exe","C:\Windows\System32\bootim.exe","%SYSTEM32%\bootim.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","deploymentcsphelper.exe","C:\Windows\System32\deploymentcsphelper.exe","%SYSTEM32%\deploymentcsphelper.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","directxdatabaseupdater.exe","C:\Windows\System32\directxdatabaseupdater.exe","%SYSTEM32%\directxdatabaseupdater.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","hvsievaluator.exe","C:\Windows\System32\hvsievaluator.exe","%SYSTEM32%\hvsievaluator.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","resetengine.exe","C:\Windows\System32\resetengine.exe","%SYSTEM32%\resetengine.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","systemreset.exe","C:\Windows\System32\systemreset.exe","%SYSTEM32%\systemreset.exe","Sideloading"
"dismapi.dll","C:\Windows\SysWOW64\dismapi.dll","%SYSWOW64%\dismapi.dll","systemsettingsadminflows.exe","C:\Windows\System32\systemsettingsadminflows.exe","%SYSTEM32%\systemsettingsadminflows.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","dataexchangehost.exe","C:\Windows\System32\dataexchangehost.exe","%SYSTEM32%\dataexchangehost.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","eoaexperiences.exe","C:\Windows\System32\eoaexperiences.exe","%SYSTEM32%\eoaexperiences.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","gamepanel.exe","C:\Windows\System32\gamepanel.exe","%SYSTEM32%\gamepanel.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","quickassist.exe","C:\Windows\System32\quickassist.exe","%SYSTEM32%\quickassist.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","vsgraphicsdesktopengine.exe","C:\Windows\System32\vsgraphicsdesktopengine.exe","%SYSTEM32%\vsgraphicsdesktopengine.exe","Sideloading"
"d2d1.dll","C:\Windows\System32\d2d1.dll","%SYSTEM32%\d2d1.dll","vsgraphicsremoteengine.exe","C:\Windows\System32\vsgraphicsremoteengine.exe","%SYSTEM32%\vsgraphicsremoteengine.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","dataexchangehost.exe","C:\Windows\System32\dataexchangehost.exe","%SYSTEM32%\dataexchangehost.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","dwm.exe","C:\Windows\System32\dwm.exe","%SYSTEM32%\dwm.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","eoaexperiences.exe","C:\Windows\System32\eoaexperiences.exe","%SYSTEM32%\eoaexperiences.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","gamepanel.exe","C:\Windows\System32\gamepanel.exe","%SYSTEM32%\gamepanel.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","quickassist.exe","C:\Windows\System32\quickassist.exe","%SYSTEM32%\quickassist.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","vsgraphicsdesktopengine.exe","C:\Windows\System32\vsgraphicsdesktopengine.exe","%SYSTEM32%\vsgraphicsdesktopengine.exe","Sideloading"
"d2d1.dll","C:\Windows\SysWOW64\d2d1.dll","%SYSWOW64%\d2d1.dll","vsgraphicsremoteengine.exe","C:\Windows\System32\vsgraphicsremoteengine.exe","%SYSTEM32%\vsgraphicsremoteengine.exe","Sideloading"
"rjvplatform.dll","C:\Windows\System32\SystemResetPlatform\rjvplatform.dll","%SYSTEM32%\SystemResetPlatform\rjvplatform.dll","SystemResetPlatform.exe","C:\Windows\System32\SystemResetPlatform\SystemResetPlatform.exe","%SYSTEM32%\SystemResetPlatform\SystemResetPlatform.exe","Sideloading"
"rjvplatform.dll","C:\Windows\SysWOW64\SystemResetPlatform\rjvplatform.dll","%SYSWOW64%\SystemResetPlatform\rjvplatform.dll","SystemResetPlatform.exe","C:\Windows\System32\SystemResetPlatform\SystemResetPlatform.exe","%SYSTEM32%\SystemResetPlatform\SystemResetPlatform.exe","Sideloading"
"ndfapi.dll","C:\Windows\System32\ndfapi.dll","%SYSTEM32%\ndfapi.dll","msra.exe","C:\Windows\System32\msra.exe","%SYSTEM32%\msra.exe","Sideloading"
"ndfapi.dll","C:\Windows\System32\ndfapi.dll","%SYSTEM32%\ndfapi.dll","netsh.exe","C:\Windows\System32\netsh.exe","%SYSTEM32%\netsh.exe","Sideloading"
"ndfapi.dll","C:\Windows\System32\ndfapi.dll","%SYSTEM32%\ndfapi.dll","dpiscaling.exe","C:\Windows\System32\dpiscaling.exe","%SYSTEM32%\dpiscaling.exe","Environment Variable"
"ndfapi.dll","C:\Windows\System32\ndfapi.dll","%SYSTEM32%\ndfapi.dll","slui.exe","C:\Windows\System32\slui.exe","%SYSTEM32%\slui.exe","Environment Variable"
